,"Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Adj Close","Pct","Pct","Pct","Pct","Pct","Pct","Pct","Pct","Pct","Pct","Pct","Pct","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Slope","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Intercept","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual","Residual"
"2009-03-02",58.658897,14.713684,15.639217,31.296202,3.808841,18.782902,13.189088,14.76755,,11.835457,,17.405571,(0.045),(0.038),(0.019),(0.073),(0.063),(0.043),(0.065),(0.067),"#DIV/0!",(0.024),"#DIV/0!",(0.032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-03",58.218559,14.600298,15.451265,31.452185,3.733949,18.740196,13.090045,14.824723,,11.723802,,16.781666,(0.008),(0.008),(0.012),"0.005 ",(0.020),(0.002),(0.008),"0.004 ","#DIV/0!",(0.009),"#DIV/0!",(0.036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-04",59.597778,14.923013,15.748851,32.954594,3.685804,19.278315,13.453197,15.339302,,12.033002,,16.937639,"0.024 ","0.022 ","0.019 ","0.048 ",(0.013),"0.029 ","0.028 ","0.035 ","#DIV/0!","0.026 ","#DIV/0!","0.009 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-05",57.163368,14.225263,15.388611,31.501438,3.338086,18.765816,12.933227,14.841061,,11.663679,,16.455536,(0.041),(0.047),(0.023),(0.044),(0.094),(0.027),(0.039),(0.032),"#DIV/0!",(0.031),"#DIV/0!",(0.028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-06",57.263058,14.233984,15.435599,31.84626,3.305989,19.039154,12.792918,15.028925,,11.723802,,16.434261,"0.002 ","0.001 ","0.003 ","0.011 ",(0.010),"0.015 ",(0.011),"0.013 ","#DIV/0!","0.005 ","#DIV/0!",(0.001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-09",56.590065,14.050828,15.200657,31.90373,3.348786,18.68895,12.677371,14.849229,,11.35448,,16.122311,(0.012),(0.013),(0.015),"0.002 ","0.013 ",(0.018),(0.009),(0.012),"#DIV/0!",(0.032),"#DIV/0!",(0.019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-10",59.963375,14.914284,15.482586,33.521084,3.846288,19.363729,13.634777,15.674188,,12.007235,,16.335011,"0.060 ","0.061 ","0.019 ","0.051 ","0.149 ","0.036 ","0.076 ","0.056 ","#DIV/0!","0.057 ","#DIV/0!","0.013 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-11",60.353855,15.149776,15.466923,33.381512,3.947929,19.013519,13.766832,16.147924,,12.273491,,16.306646,"0.007 ","0.016 ",(0.001),(0.004),"0.026 ",(0.018),"0.010 ","0.030 ","#DIV/0!","0.022 ","#DIV/0!",(0.002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-12",62.730141,15.707969,15.866327,34.383125,4.35449,19.944555,14.212523,16.548149,,12.625632,,16.519344,"0.039 ","0.037 ","0.026 ","0.030 ","0.103 ","0.049 ","0.032 ","0.025 ","#DIV/0!","0.029 ","#DIV/0!","0.013 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-13",63.22036,15.891129,16.101263,34.07114,4.381238,20.610798,14.237281,16.621664,,12.625632,,16.746214,"0.008 ","0.012 ","0.015 ",(0.009),"0.006 ","0.033 ","0.002 ","0.004 ","#DIV/0!","0.000 ","#DIV/0!","0.014 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-16",63.029251,15.516086,16.351866,34.506271,4.295646,20.38872,14.394099,16.883038,,12.513976,,17.199966,(0.003),(0.024),"0.016 ","0.013 ",(0.020),(0.011),"0.011 ","0.016 ","#DIV/0!",(0.009),"#DIV/0!","0.027 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-17",64.956841,16.266165,16.65729,35.696701,4.573821,20.704758,14.815028,17.030058,,12.969192,,17.469383,"0.031 ","0.048 ","0.019 ","0.034 ","0.065 ","0.016 ","0.029 ","0.009 ","#DIV/0!","0.036 ","#DIV/0!","0.016 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-18",66.410843,16.780752,16.571152,36.057941,5.033878,20.73892,15.095643,17.528294,,13.149556,,18.036566,"0.022 ","0.032 ",(0.005),"0.010 ","0.101 ","0.002 ","0.019 ","0.029 ","#DIV/0!","0.014 ","#DIV/0!","0.032 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-19",65.588287,16.597597,16.359695,36.928192,4.632664,20.23497,14.947083,17.691654,,13.183912,,18.298895,(0.012),(0.011),(0.013),"0.024 ",(0.080),(0.024),(0.010),"0.009 ","#DIV/0!","0.003 ","#DIV/0!","0.015 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-20",64.191643,16.26613,16.20451,35.484074,4.398167,20.240129,14.49126,17.380211,,12.982779,,18.171303,(0.021),(0.020),(0.009),(0.039),(0.051),"0.000 ",(0.030),(0.018),"#DIV/0!",(0.015),"#DIV/0!",(0.007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-23",68.802483,17.414846,16.913506,38.405331,5.122188,20.979252,15.541229,18.407413,,13.751041,,18.873777,"0.072 ","0.071 ","0.044 ","0.082 ","0.165 ","0.037 ","0.072 ","0.059 ","#DIV/0!","0.059 ","#DIV/0!","0.039 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-24",67.446861,17.186855,16.834728,37.679138,4.873643,20.704235,15.416233,18.333452,,13.526606,,18.465197,(0.020),(0.013),(0.005),(0.019),(0.049),(0.013),(0.008),(0.004),"#DIV/0!",(0.016),"#DIV/0!",(0.022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-25",68.158127,17.30962,17.00016,37.497601,5.035738,20.841743,15.541229,18.497799,,13.604299,,18.458019,"0.011 ","0.007 ","0.010 ",(0.005),"0.033 ","0.007 ","0.008 ","0.009 ","#DIV/0!","0.006 ","#DIV/0!",(0.000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-26",69.547264,18.107584,17.189224,37.81942,5.095173,21.073797,16.37454,19.237387,,13.958214,,18.680237,"0.020 ","0.046 ","0.011 ","0.009 ","0.012 ","0.011 ","0.054 ","0.040 ","#DIV/0!","0.026 ","#DIV/0!","0.012 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-27",68.292015,17.625296,17.023792,36.697136,4.938482,20.850338,16.066219,18.818291,,13.656089,,18.493866,(0.018),(0.027),(0.010),(0.030),(0.031),(0.011),(0.019),(0.022),"#DIV/0!",(0.022),"#DIV/0!",(0.010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-30",65.932236,17.099173,16.65354,35.335537,4.511633,20.730015,15.266237,18.169104,,13.233111,,18.128292,(0.035),(0.030),(0.022),(0.037),(0.086),(0.006),(0.050),(0.034),"#DIV/0!",(0.031),"#DIV/0!",(0.020),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-03-31",66.543114,17.230703,16.62203,35.038464,4.760177,20.807364,15.3579,18.251268,,13.483448,,18.314663,"0.009 ","0.008 ",(0.002),(0.008),"0.055 ","0.004 ","0.006 ","0.005 ","#DIV/0!","0.019 ","#DIV/0!","0.010 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-01",67.831802,17.546377,16.905628,35.781155,4.895256,20.798769,15.699561,18.621065,,13.863263,,18.386345,"0.019 ","0.018 ","0.017 ","0.021 ","0.028 ",(0.000),"0.022 ","0.020 ","#DIV/0!","0.028 ","#DIV/0!","0.004 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-02",69.815025,18.51095,17.260132,37.250031,5.030335,20.884718,16.541203,19.319559,,14.22581,,18.622894,"0.029 ","0.055 ","0.021 ","0.041 ","0.028 ","0.004 ","0.054 ","0.038 ","#DIV/0!","0.026 ","#DIV/0!","0.013 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-03",70.509598,18.756472,17.189224,37.976208,5.235655,20.540939,16.557869,19.56609,,14.424355,,18.744753,"0.010 ","0.013 ",(0.004),"0.019 ","0.041 ",(0.016),"0.001 ","0.013 ","#DIV/0!","0.014 ","#DIV/0!","0.007 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-06",69.957314,18.49341,17.236494,37.208759,5.095173,20.738611,16.599535,19.220945,,14.277607,,18.587051,(0.008),(0.014),"0.003 ",(0.020),(0.027),"0.010 ","0.003 ",(0.018),"#DIV/0!",(0.010),"#DIV/0!",(0.008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-07",68.325516,17.949743,16.921389,36.094738,4.943885,20.506557,16.124552,18.563545,,13.880526,,18.501041,(0.023),(0.029),(0.018),(0.030),(0.030),(0.011),(0.029),(0.034),"#DIV/0!",(0.028),"#DIV/0!",(0.005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-08",69.061913,18.458334,17.063179,36.55685,4.970901,20.644072,16.266216,18.777201,,14.087703,,18.680237,"0.011 ","0.028 ","0.008 ","0.013 ","0.005 ","0.007 ","0.009 ","0.012 ","#DIV/0!","0.015 ","#DIV/0!","0.010 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-09",71.806625,19.212446,17.07106,37.629631,5.743552,20.738611,17.066187,19.590744,,14.441617,,18.687408,"0.040 ","0.041 ","0.000 ","0.029 ","0.155 ","0.005 ","0.049 ","0.043 ","#DIV/0!","0.025 ","#DIV/0!","0.000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-13",71.82338,19.221228,17.023792,37.21703,5.986693,20.901909,17.11619,19.845491,,14.441617,,18.443689,"0.000 ","0.000 ",(0.003),(0.011),"0.042 ","0.008 ","0.003 ","0.013 ","#DIV/0!","0.000 ","#DIV/0!",(0.013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-14",70.584885,18.79155,16.787458,37.117996,5.592263,20.807364,16.866199,19.475695,,14.286234,,18.207138,(0.017),(0.022),(0.014),(0.003),(0.066),(0.005),(0.015),(0.019),"#DIV/0!",(0.011),"#DIV/0!",(0.013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-15",71.338013,18.85293,17.086813,37.167511,5.862421,20.927689,17.024527,19.935881,,14.243079,,18.379173,"0.011 ","0.003 ","0.018 ","0.001 ","0.048 ","0.006 ","0.009 ","0.024 ","#DIV/0!",(0.003),"#DIV/0!","0.009 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-16",72.384048,19.510595,17.315268,37.340805,5.927258,21.02223,17.599508,19.944096,,14.666054,,18.508204,"0.015 ","0.035 ","0.013 ","0.005 ","0.011 ","0.005 ","0.034 ","0.000 ","#DIV/0!","0.030 ","#DIV/0!","0.007 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-17",72.869385,19.747351,17.401928,37.778172,6.002902,21.262878,17.591177,20.092014,,14.64015,,18.479538,"0.007 ","0.012 ","0.005 ","0.012 ","0.013 ","0.011 ",(0.000),"0.007 ","#DIV/0!",(0.002),"#DIV/0!",(0.002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-20",69.815025,18.993229,17.063179,35.94619,5.332912,20.850338,16.816202,19.163429,,14.174019,,18.271656,(0.042),(0.038),(0.019),(0.048),(0.112),(0.019),(0.044),(0.046),"#DIV/0!",(0.032),"#DIV/0!",(0.011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-21",71.179024,19.308903,17.236494,36.655869,5.727342,20.652666,17.224522,19.549654,,14.415721,,18.336168,"0.020 ","0.017 ","0.010 ","0.020 ","0.074 ",(0.009),"0.024 ","0.020 ","#DIV/0!","0.017 ","#DIV/0!","0.004 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-22",70.743866,19.50182,17.008041,36.268024,5.522021,20.429211,17.49118,19.640051,,14.484778,,18.142622,(0.006),"0.010 ",(0.013),(0.011),(0.036),(0.011),"0.015 ","0.005 ","#DIV/0!","0.005 ","#DIV/0!",(0.011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-23",71.438431,19.50182,17.008041,36.944695,5.781374,20.4464,17.682842,19.689356,,14.553836,,18.207138,"0.010 ","0.000 ","0.000 ","0.019 ","0.047 ","0.001 ","0.011 ","0.003 ","#DIV/0!","0.005 ","#DIV/0!","0.004 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-24",72.517921,19.984106,16.937141,38.017471,5.911052,20.420616,18.049496,20.626165,,14.761008,,18.178465,"0.015 ","0.025 ",(0.004),"0.029 ","0.022 ",(0.001),"0.021 ","0.048 ","#DIV/0!","0.014 ","#DIV/0!",(0.002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-27",71.831734,19.721046,17.039545,37.299545,5.813791,20.644072,17.691174,20.174192,,14.691948,,18.307499,(0.009),(0.013),"0.006 ",(0.019),(0.016),"0.011 ",(0.020),(0.022),"#DIV/0!",(0.005),"#DIV/0!","0.007 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-28",71.605789,19.721046,17.118326,37.382061,5.635488,20.721424,17.482843,20.06736,,14.683313,,18.379173,(0.003),"0.000 ","0.005 ","0.002 ",(0.031),"0.004 ",(0.012),(0.005),"#DIV/0!",(0.001),"#DIV/0!","0.004 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-29",73.128769,20.080563,17.401928,38.413574,5.878629,20.798769,18.06616,20.519331,,14.847326,,18.515375,"0.021 ","0.018 ","0.017 ","0.028 ","0.043 ","0.004 ","0.033 ","0.023 ","#DIV/0!","0.011 ","#DIV/0!","0.007 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-04-30",73.153893,20.42255,17.331024,37.778172,5.797585,20.78158,18.132826,21.094561,,14.890487,,18.529711,"0.000 ","0.017 ",(0.004),(0.017),(0.014),(0.001),"0.004 ","0.028 ","#DIV/0!","0.003 ","#DIV/0!","0.001 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-01",73.547195,20.326092,17.401928,38.999466,5.754358,20.747204,18.332819,21.143864,,15.089029,,19.017149,"0.005 ",(0.005),"0.004 ","0.032 ",(0.007),(0.002),"0.011 ","0.002 ","#DIV/0!","0.013 ","#DIV/0!","0.026 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-04",76.049271,20.983751,17.669765,40.559124,6.337898,21.090986,18.932796,22.335421,,15.365259,,19.303871,"0.034 ","0.032 ","0.015 ","0.040 ","0.101 ","0.017 ","0.033 ","0.056 ","#DIV/0!","0.018 ","#DIV/0!","0.015 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-05",75.789818,20.974977,17.52009,40.014488,6.246045,21.331631,18.991135,22.203938,,15.270307,,19.26803,(0.003),(0.000),(0.008),(0.013),(0.014),"0.011 ","0.003 ",(0.006),"#DIV/0!",(0.006),"#DIV/0!",(0.002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-06",77.10363,21.194204,17.630381,41.565884,6.743134,21.202715,19.291126,22.294336,,15.356629,,19.153339,"0.017 ","0.010 ","0.006 ","0.039 ","0.080 ",(0.006),"0.016 ","0.004 ","#DIV/0!","0.006 ","#DIV/0!",(0.006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-07",76.032516,20.729452,17.701279,41.029503,6.548621,21.632439,18.899471,21.562969,,14.769642,,19.253691,(0.014),(0.022),"0.004 ",(0.013),(0.029),"0.020 ",(0.020),(0.033),"#DIV/0!",(0.038),"#DIV/0!","0.005 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-08",77.806572,21.036367,17.929737,42.778938,7.034907,21.99341,19.591125,22.023151,,14.752374,,19.533249,"0.023 ","0.015 ","0.013 ","0.043 ","0.074 ","0.017 ","0.037 ","0.021 ","#DIV/0!",(0.001),"#DIV/0!","0.015 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-11",76.350525,20.668076,17.843077,41.475117,6.624265,21.615255,19.007797,21.702662,,14.795537,,19.447233,(0.019),(0.018),(0.005),(0.030),(0.058),(0.017),(0.030),(0.015),"#DIV/0!","0.003 ","#DIV/0!",(0.004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-12",76.124588,20.22963,18.055779,41.739182,6.483782,21.967625,18.799475,21.916325,,14.717845,,19.583426,(0.003),(0.021),"0.012 ","0.006 ",(0.021),"0.016 ",(0.011),"0.010 ","#DIV/0!",(0.005),"#DIV/0!","0.007 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-13",74.20826,19.519363,17.724909,40.36108,6.154189,21.916059,18.024496,20.971298,,14.346663,,19.06015,(0.025),(0.035),(0.018),(0.033),(0.051),(0.002),(0.041),(0.043),"#DIV/0!",(0.025),"#DIV/0!",(0.027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-14",74.844246,19.54567,17.787933,40.476589,6.35951,21.941845,18.157827,21.152082,,14.502043,,19.045816,"0.009 ","0.001 ","0.004 ","0.003 ","0.033 ","0.001 ","0.007 ","0.009 ","#DIV/0!","0.011 ","#DIV/0!",(0.001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-15",74.233383,19.405359,17.622499,39.610134,6.229834,21.769953,18.166161,21.226042,,14.502043,,18.594219,(0.008),(0.007),(0.009),(0.021),(0.020),(0.008),"0.000 ","0.003 ","#DIV/0!","0.000 ","#DIV/0!",(0.024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-18",76.342133,20.36117,17.992756,40.979996,6.640474,21.984819,18.832806,21.834146,,14.899119,,18.594219,"0.028 ","0.049 ","0.021 ","0.035 ","0.066 ","0.010 ","0.037 ","0.029 ","#DIV/0!","0.027 ","#DIV/0!","0.000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-19",76.250099,20.282246,18.095169,41.178043,6.505395,21.821524,18.691147,22.088894,,14.985443,,18.93112,(0.001),(0.004),"0.006 ","0.005 ",(0.020),(0.007),(0.008),"0.012 ","#DIV/0!","0.006 ","#DIV/0!","0.018 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-20",75.739655,20.063021,18.118797,41.318321,6.332497,21.907469,18.707811,22.1875,,14.830066,,18.587051,(0.007),(0.011),"0.001 ","0.003 ",(0.027),"0.004 ","0.001 ","0.004 ","#DIV/0!",(0.010),"#DIV/0!",(0.018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-21",74.651802,19.589506,17.953363,40.097004,6.343301,21.709789,18.141159,21.694447,,14.571098,,18.364843,(0.014),(0.024),(0.009),(0.030),"0.002 ",(0.009),(0.030),(0.022),"#DIV/0!",(0.017),"#DIV/0!",(0.012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-22",74.49279,19.799963,18.063658,40.113518,6.300076,21.735573,18.074497,21.612267,,14.622893,,18.515375,(0.002),"0.011 ","0.006 ","0.000 ",(0.007),"0.001 ",(0.004),(0.004),"#DIV/0!","0.004 ","#DIV/0!","0.008 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-26",76.400734,20.466389,18.292114,40.96347,6.505395,21.933252,18.732809,22.129986,,15.00271,,19.052984,"0.026 ","0.034 ","0.013 ","0.021 ","0.033 ","0.009 ","0.036 ","0.024 ","#DIV/0!","0.026 ","#DIV/0!","0.029 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-27",75.036743,20.019182,17.827318,40.517868,6.310881,21.709789,18.124495,21.299997,,14.855961,,18.665907,(0.018),(0.022),(0.025),(0.011),(0.030),(0.010),(0.032),(0.038),"#DIV/0!",(0.010),"#DIV/0!",(0.020),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-28",76.082733,19.940258,18.016394,41.862965,6.489186,21.821524,18.299486,21.678013,,15.071765,,19.052984,"0.014 ",(0.004),"0.011 ","0.033 ","0.028 ","0.005 ","0.010 ","0.018 ","#DIV/0!","0.015 ","#DIV/0!","0.021 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-05-29",77.429977,20.273476,18.213335,42.646927,6.608057,22.199682,18.74114,22.3272,,15.235772,,19.189182,"0.018 ","0.017 ","0.011 ","0.019 ","0.018 ","0.017 ","0.024 ","0.030 ","#DIV/0!","0.011 ","#DIV/0!","0.007 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-06-01",79.304451,21.246813,18.57571,44.214809,6.678297,22.345789,19.607784,23.009266,,15.667387,,19.805639,"0.024 ","0.048 ","0.020 ","0.037 ","0.011 ","0.007 ","0.046 ","0.031 ","#DIV/0!","0.028 ","#DIV/0!","0.032 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-06-02",79.371399,21.422184,18.764774,44.099285,6.570233,22.483299,19.641117,23.239355,,15.632855,,19.56909,"0.001 ","0.008 ","0.010 ",(0.003),(0.016),"0.006 ","0.002 ","0.010 ","#DIV/0!",(0.002),"#DIV/0!",(0.012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
